Ensembl ID,Gene ID,Adipose Subcutaneous,Adipose Visceral (Omentum),Adrenal Gland,Artery Aorta,Artery Coronary,Artery Tibial,Bladder,Brain Amygdala,Brain Anterior cingulate cortex (BA24),Brain Caudate (basal ganglia),Brain Cerebellar Hemisphere,Brain Cerebellum,Brain Cortex,Brain Frontal Cortex (BA9),Brain Hippocampus,Brain Hypothalamus,Brain Nucleus accumbens (basal ganglia),Brain Putamen (basal ganglia),Brain Spinal cord (cervical c-1),Brain Substantia nigra,Breast Mammary Tissue,Cells Cultured fibroblasts,Cells EBV transformed lymphocytes,Cervix Ectocervix,Cervix Endocervix,Colon Sigmoid,Colon Transverse,Esophagus Gastroesophageal Junction,Esophagus Mucosa,Esophagus Muscularis,Fallopian Tube,Heart Atrial Appendage,Heart Left Ventricle,Kidney Cortex,Kidney Medulla,Liver,Lung,Minor Salivary Gland,Muscle Skeletal,Nerve Tibial,Ovary,Pancreas,Pituitary,Prostate,Skin Not Sun Exposed Suprapubic,Skin Sun Exposed Lower leg,Small Intestine Terminal Ileum,Spleen,Stomach,Testis,Thyroid,Uterus,Vagina,Whole Blood
ENSG00000110711.9,AIP,87.3085,83.5299,66.5747,159.406,133.301,158.419,113.097,50.5448,51.6121,61.0216,108.09,102.269,60.2366,66.8027,46.9026,56.297,66.8819,55.4878,78.4773,55.7605,85.4038,79.1573,156.216,155.444,135.467,115.635,67.8645,112.065,44.6989,106.622,117.155,49.8466,35.3636,50.67,59.5162,28.6314,104.502,51.5285,28.2932,146.67,135.554,27.0149,80.8909,96.3625,51.6464,52.8655,87.9521,120.337,52.2413,57.8332,114.416,143.687,99.0248,73.2425
ENSG00000172893.15,DHCR7,12.5509,20.8711,58.2089,11.7044,11.3564,8.09365,9.12791,16.9571,19.2176,14.4302,13.4133,15.6269,21.3034,21.4752,18.1355,24.787,14.5063,13.1039,43.9392,18.884,15.2996,24.8883,47.2584,8.27115,10.8141,6.44686,11.1889,7.18326,35.1709,6.92979,17.9898,17.1893,8.31955,10.007,14.3415,60.1911,21.3675,26.8268,4.28403,13.5334,60.2652,5.54867,19.0989,15.158,64.0488,73.575,13.5056,10.0813,12.8728,31.9602,15.799,11.8532,24.0517,8.24016
ENSG00000023445.13,BIRC3,7.63144,8.30251,2.01743,5.22918,7.2795,4.42504,6.55373,0.711988,0.911107,0.853886,0.158891,0.194819,0.679735,0.781996,0.958035,0.965879,1.1903,0.681582,1.27849,0.657466,6.98695,2.42666,122.058,4.72288,6.20203,11.395,13.1288,8.92239,4.20536,8.84087,6.4588,4.00116,1.7329,5.69475,7.62574,3.45911,24.1439,11.445,1.28455,23.7432,2.74103,3.04404,3.72912,8.04435,6.29021,5.97644,43.5796,39.628,13.9551,5.36671,4.76732,6.3113,5.70586,4.71437
ENSG00000149311.18,ATM,7.11671,6.55168,6.98023,7.87454,8.33574,7.14634,8.72422,2.4281,2.1507,3.21948,12.2553,12.6225,3.11368,2.90038,3.0115,3.83005,3.13142,2.55009,8.22198,3.95758,6.50081,15.7746,21.0283,11.4836,12.7729,7.5801,5.77301,6.96225,3.5944,6.46393,10.9905,3.93966,2.18437,2.63469,3.28924,2.92389,9.39258,6.38993,2.0884,13.7248,18.2738,6.16506,15.3428,7.07383,4.88768,4.76455,9.2025,17.4008,5.24945,6.67047,9.95747,12.3516,8.71088,3.50313
ENSG00000204370.9,SDHD,64.6217,66.23,51.2043,55.9931,59.409,63.3065,72.7929,24.0603,26.7931,30.6461,28.8877,24.9925,25.092,31.9044,22.3586,25.821,28.8297,25.2151,31.9408,27.7232,60.2372,74.12,75.4971,71.0376,69.3658,78.8949,81.0413,59.9993,66.3129,62.3455,69.4501,51.3692,61.1996,69.8611,91.3687,71.9667,54.8516,47.8919,85.3017,57.1382,61.0374,18.4309,32.6238,51.0866,45.8003,45.6929,64.8027,49.7729,50.6952,23.3257,72.7035,69.6537,68.0037,20.9768
ENSG00000137700.17,SLC37A4,12.3173,10.1383,15.6901,11.362,10.1288,8.55019,12.37,5.29022,5.81461,4.27109,17.9769,19.8469,9.05669,8.41604,3.94255,5.99627,4.45444,3.77691,5.12911,4.20048,13.7836,10.9684,23.4583,14.528,17.3013,9.63551,23.5049,8.95311,11.1547,8.40977,11.9868,4.31369,3.55846,34.7692,25.4136,77.1861,15.7315,18.2161,24.2518,25.9523,16.3908,34.3569,15.7511,23.5004,13.8287,13.8308,42.5317,17.6861,21.7923,20.3349,18.0669,15.0461,15.7525,3.26829
ENSG00000198331.10,HYLS1,2.26722,2.23224,2.30898,3.46507,3.10964,2.62808,3.44339,2.05983,3.0925,2.97617,9.42185,8.00871,4.41433,5.61722,2.13627,3.27745,3.37396,2.24306,1.615,1.6572,2.43293,8.68933,10.3859,2.58051,3.95097,3.98887,3.46666,3.65071,3.35242,3.83601,3.5146,1.39567,1.35718,1.69354,2.64708,2.16876,1.98962,2.16984,0.97062,2.51666,3.16164,0.839353,3.04855,3.736,2.14989,2.14274,3.38516,3.72696,3.43201,33.1239,2.44919,4.33826,2.94654,1.05378
ENSG00000120457.11,KCNJ5,1.36676,0.808749,62.8942,0.836177,0.661932,0.249311,0.334954,0.373151,0.346435,0.326726,0.103267,0.109143,0.310566,0.286513,0.397545,2.7537,0.422344,0.295583,2.51122,1.00196,0.719135,0.0284465,0.030096,0.177349,0.361413,1.45941,0.59656,0.695251,0.301206,0.747512,0.263014,6.14347,1.80952,0.529281,6.29412,0.0371401,2.0939,1.38046,0.0523722,0.782201,0.703963,8.19946,25.4059,1.02237,0.333359,0.352614,0.351881,10.2418,0.84159,0.917727,0.791493,0.21546,0.510848,0.0139717
ENSG00000060237.16,WNK1,57.8228,49.9729,22.2583,44.2894,51.3281,53.0063,40.728,46.4332,30.606,37.4135,41.2717,42.5731,34.7895,36.4335,53.0812,40.5723,31.4745,42.1226,133.067,68.2161,49.7159,47.8858,83.2118,46.935,39.7645,36.3024,19.8315,36.698,60.9306,38.8248,41.0157,30.8853,24.7078,31.1437,18.2015,10.2438,43.1054,25.378,39.2293,55.6766,35.1266,6.29447,28.6725,29.6328,62.6481,76.7601,25.0544,25.2565,16.5006,40.7105,33.2948,46.3347,65.2283,14.4825
ENSG00000110799.13,VWF,268.695,236.849,6.89918,47.753,95.4025,55.241,70.0773,8.49835,7.85736,12.8369,6.33467,9.29022,13.8548,9.48643,11.0975,10.2949,8.82871,13.6444,16.5494,15.267,188.806,0.218357,0.182484,91.5534,105.505,52.884,37.6687,79.9229,31.4003,90.5224,108.315,81.7782,78.2834,6.19277,5.73279,1.08445,211.239,27.8444,30.7972,95.7741,38.2102,10.2476,7.48333,52.0489,26.4164,37.6506,49.2334,71.2933,30.5049,24.1141,105.932,129.201,59.9945,0.757632
ENSG00000111319.12,SCNN1A,2.27526,2.73651,9.6093,0.591905,1.22434,0.732038,7.45376,0.0708651,0.060051,0.0762366,0.150087,0.234122,0.122954,0.0781088,0.0998717,0.0985755,0.0737093,0.0667017,0.158188,0.0972567,20.1023,1.114,0.109909,2.79277,2.26068,1.78647,43.041,0.741197,129.243,0.954789,17.029,0.196536,0.128439,73.7548,137.437,3.39459,77.1478,160.446,0.191581,9.87905,3.57727,17.4753,21.461,47.1513,55.2167,60.4385,17.0662,0.846556,51.3148,7.12702,128.563,2.90602,68.9893,0.490902
ENSG00000111276.10,CDKN1B,94.9772,63.0684,49.699,86.7068,85.1264,149.334,61.6311,39.6937,43.9546,44.8701,193.423,128.003,43.1238,61.5176,43.3094,50.9995,40.6524,40.1406,94.0911,53.3752,94.6897,27.2533,62.6482,131.391,109.126,77.5027,50.1543,62.8674,41.5236,62.7822,98.8853,26.4896,16.8952,22.4812,22.5816,24.0626,77.819,49.1794,40.4065,138.376,104.613,15.7871,45.9071,54.3737,66.7813,78.0434,58.7163,71.2837,33.4228,49.4729,76.1628,110.358,85.6388,57.1666
ENSG00000111713.2,GYS2,3.28281,0.403651,0.0998767,0.162161,0.278678,0.25086,0.264863,0.125893,0.135536,0.144924,0.459627,0.465455,0.158986,0.165985,0.115507,0.138549,0.147272,0.107843,0.0972535,0.119381,0.463175,0.0828054,0.0747446,0.491586,0.26746,0.323851,0.13701,0.270605,5.4815,0.268471,0.169297,0.137128,0.126356,0.273557,0.210937,45.8603,0.214349,0.179776,0.0617356,0.35548,0.204901,0.325382,0.120643,0.168034,0.0358037,0.0544752,0.142461,0.148159,0.125982,0.165196,0.429731,0.247188,2.92278,0.0230959
ENSG00000111424.10,VDR,3.71866,2.98993,11.7527,6.09025,3.11737,3.44828,4.37677,0.0763366,0.136419,0.0600389,0.266532,0.227146,0.167415,0.163979,0.0631696,0.299689,0.051718,0.036067,0.115552,0.059636,6.4087,21.3092,7.89811,5.60171,3.18064,1.11379,22.8516,1.17883,17.9224,0.911436,2.09882,0.837415,0.178733,9.82517,3.30652,0.334088,12.3664,8.24028,1.41063,1.12415,0.722699,1.18156,19.1386,2.66973,32.0536,28.9864,25.3858,3.63426,2.06579,1.51429,3.74331,1.40408,13.5221,7.33678
ENSG00000167548.14,KMT2D,16.7199,13.5876,13.0025,16.8796,17.7183,18.4426,18.2466,4.15744,5.37315,5.50442,22.5019,27.3962,9.13803,7.17561,5.17147,5.51459,6.11871,4.19889,6.37722,4.36447,17.1315,18.8029,20.7283,18.1934,23.2187,16.6122,12.8415,17.0243,15.7471,16.4932,21.9764,7.29701,6.03879,6.47876,8.57458,5.28264,23.4332,16.2535,13.3208,24.7336,25.383,9.01583,21.8472,18.1865,21.79,23.4924,17.9174,22.3979,13.75,21.5828,29.9061,29.9687,17.3326,8.41319
ENSG00000167580.7,AQP2,0.0116622,0.0181601,1.20336,0.0181526,0.61016,0.0362053,0.0481558,0.0053844,0.00739404,0.00947548,0.0066264,0.0121084,0.00943884,0.00818055,0.00824101,0.0157349,0.0146117,0.00812721,0.00554052,0,0.0353554,0,0,0,0.0302662,0,0,0,0.0210104,0,0,0.432787,0,182.646,367.805,0,0.049763,0.308881,0,0,0.0153852,0.0371402,0.0127848,0.176442,0.107752,0.219519,0,0,0.0498731,0.638108,0.0664478,0.0291539,0,0
ENSG00000094914.12,AAAS,43.9422,38.4231,71.9484,63.738,55.9015,60.0077,55.5571,15.868,17.3397,21.191,53.1955,54.7533,24.5957,22.1649,17.032,21.3952,18.763,18.0455,28.7426,19.6924,47.0699,53.9701,55.4084,67.2945,72.9707,63.8197,39.9069,66.7283,35.1253,63.4288,72.0348,25.0833,19.5323,30.314,38.8896,23.3512,45.4574,37.1355,22.5352,63.1778,67.0112,20.2825,113.557,62.2128,37.7625,37.0061,42.8568,53.2651,38.5217,83.9472,67.374,74.2388,52.5523,13.568
ENSG00000135454.13,B4GALNT1,1.44857,1.31091,0.545503,5.3935,6.81523,3.54118,1.65058,11.6451,17.5662,18.4226,81.2353,93.5518,33.4474,37.8371,14.6913,15.3861,21.236,12.6382,2.51722,5.46574,1.44031,0.32027,0.190388,2.47742,2.26426,3.88656,1.9141,4.48231,0.533779,4.90188,2.15143,1.52323,1.51699,0.295279,0.911162,0.192493,1.34293,1.57506,4.34871,22.5591,0.495055,0.19213,2.28968,3.73889,0.653582,0.689902,1.62718,0.451186,0.671896,1.23956,2.41681,3.30806,2.15042,0.0232872
ENSG00000174106.2,LEMD3,16.7305,14.5583,10.2205,17.655,16.5425,19.1433,16.9156,6.60272,7.69149,8.51661,28.0366,20.092,7.17118,10.9392,7.45417,7.84566,8.52047,7.18858,8.95518,6.13581,16.9685,18.5787,21.0887,24.0162,22.5429,13.2833,13.0161,13.8135,13.0606,13.0863,20.4966,6.20361,4.44931,5.12471,9.5194,5.26979,18.293,14.9824,7.30697,21.1836,22.4577,6.56897,11.6329,13.7617,14.8802,15.1372,15.1233,16.7946,11.6505,21.9041,18.8075,26.3815,18.6951,3.60911
ENSG00000013503.9,POLR3B,4.31972,4.4367,7.65404,3.99321,4.9,4.85651,5.91783,1.94736,2.5049,3.32386,5.22565,4.70946,3.61813,3.76649,1.86602,2.74593,3.702,2.63799,2.73224,1.95407,4.36309,10.7958,5.32191,7.43375,6.35598,3.09724,3.70231,3.22474,8.90709,3.10872,4.89124,2.78507,2.53659,2.17698,3.8627,3.70271,5.25321,4.66617,3.85078,5.76402,6.24177,3.19124,4.79376,4.75787,8.5276,9.46378,3.62438,4.06642,3.78768,7.06293,5.0789,6.29487,7.98217,0.895589
ENSG00000135111.15,TBX3,22.4666,21.6685,250.704,3.9825,5.73854,5.08549,75.231,1.59741,1.77462,2.23937,1.03394,1.77576,2.98109,2.29225,1.89466,3.04332,1.64094,2.34033,2.34059,2.85031,48.3798,38.2776,0.0751704,80.4624,96.4212,13.0628,10.2389,10.8469,4.20191,8.44705,54.4475,6.32677,7.21161,7.15649,16.3349,20.3795,66.1502,32.2346,7.78448,13.1752,78.8986,1.94042,11.7602,150.373,23.1786,25.8169,25.8387,11.2443,5.81845,3.10701,119.373,62.2523,69.1127,0.0583155
ENSG00000135100.17,HNF1A,0.0129672,0.0117873,0.00926766,0.0154441,0.0149165,0.0100472,0.0615211,0,0.00942709,0.00841224,0.0490744,0.0574412,0.0183657,0.0173292,0.00818502,0.00949549,0.00904168,0,0.011251,0.00714628,0.0174907,0.0128636,0.021893,0.0240942,0.0637787,0.225871,4.33367,0.0709995,0.0192322,0.0330215,0.0566276,0,0,5.28446,1.94112,8.69954,0.036238,0.00895728,0,0.0175321,0.0239635,3.81237,0.0156224,0.0388348,0.0321128,0.0429192,6.25644,0.0135571,4.10975,0.315883,0.0158575,0.0220747,0.0165466,0.0109806
ENSG00000158104.11,HPD,1.19162,2.41749,5.8344,16.26,6.96017,6.95973,6.08991,0.191327,0.161468,0.190907,0.228455,0.283207,0.126557,0.100413,0.383216,0.341681,0.201511,0.123286,1.03017,0.342229,1.35979,3.09245,0.125354,2.04076,1.17029,1.52128,0.843264,2.38596,0.674845,1.33752,12.3513,2.19131,0.590163,168.716,22.9781,1002.3,3.07162,0.310329,1.02799,1.95948,6.05096,1.82927,0.475491,2.69525,0.250079,0.243615,1.12633,2.47593,1.03786,22.1919,1.12445,3.59527,2.07436,2.51009
ENSG00000177192.13,PUS1,6.96034,8.60906,8.44685,6.06907,7.00754,5.33078,9.4183,3.62807,4.56471,6.15285,8.90454,8.20252,6.15169,6.12349,4.23095,4.62565,6.82117,4.87499,4.15168,3.17768,8.16491,15.2498,19.0228,8.74525,10.575,7.48824,7.72151,7.89524,10.3541,9.4058,10.5925,2.82905,2.07289,4.84556,8.81744,6.91815,7.92804,6.54798,3.88634,8.90951,8.71215,4.41269,7.82747,10.3173,10.2482,9.43174,9.79977,13.7322,6.60629,13.3713,9.81854,9.78394,9.48988,2.94035
ENSG00000139515.5,PDX1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.469456,0,0,0,0.10605,0,0,0,0,0,0,0,0.0132962,0.18734,0,0,0,0,0,9.21954,0,0,0,0,0.0621969,0,0.150789,0.189396,0,0,0,0
ENSG00000187676.7,B3GLCT,6.91634,5.35978,2.98616,10.6577,7.55414,13.6997,4.93795,4.1644,5.47471,10.807,1.72916,1.88082,5.62824,7.50164,2.94005,3.47894,12.3187,8.88922,2.99658,2.47941,7.74647,10.6629,0.716134,9.02979,8.87555,5.53297,4.02226,5.50427,4.46271,4.26493,13.0699,11.7854,6.7425,3.524,5.54468,2.02865,6.50383,5.70471,2.32445,8.14366,9.16378,2.1219,5.66,5.87028,4.72067,5.03223,4.59611,5.20404,4.11024,8.28586,8.98723,25.1047,6.97249,0.574304
ENSG00000123191.14,ATP7B,4.13658,5.49206,1.71662,4.00001,3.31867,3.47391,3.51818,1.51224,2.19345,2.14053,13.2092,13.4851,3.12999,2.6615,1.97071,2.60723,2.54526,1.81853,1.52788,1.76564,4.08314,2.77939,0.332029,4.24044,5.46597,3.40525,4.8203,3.12535,1.17491,2.99719,5.2533,2.14496,1.55077,2.18504,2.40628,8.51694,3.38558,4.88431,0.978163,5.36726,5.19902,1.37422,3.20068,3.8766,2.13849,2.18092,4.54738,1.29996,3.82384,28.3442,3.528,5.4951,3.08275,0.293176
ENSG00000102580.14,DNAJC3,28.1638,27.0667,20.754,44.5928,37.441,41.2459,29.9917,7.68771,7.0335,9.28969,11.2986,9.5376,6.76523,8.53673,7.1062,9.28124,9.11944,7.6838,15.6826,8.86535,25.45,33.9939,30.7719,35.116,36.9813,25.167,23.1855,22.274,19.2181,22.5622,36.0332,14.1685,8.28097,12.8592,17.7067,24.4237,36.9755,32.716,7.78699,30.8107,26.6306,25.4809,34.0304,31.9004,18.6996,19.8681,22.5792,23.7328,23.4572,18.0087,40.6762,34.0149,26.0111,17.9028
ENSG00000174405.13,LIG4,6.90808,7.28537,13.0417,8.98873,10.2754,8.02382,9.01242,6.57316,8.17916,7.95821,17.5604,16.4974,10.9816,13.3635,7.79592,11.0013,8.56313,6.11584,13.4639,8.55619,6.66939,12.6138,14.9716,6.56995,7.69303,9.90186,8.10747,9.6953,6.82347,10.8559,7.65075,5.24989,4.28294,5.25092,9.68696,8.86438,10.9753,7.5352,5.6238,11.1458,8.18807,3.86418,17.9172,8.53393,3.84064,3.60524,9.29279,11.6253,8.32362,13.6248,11.1378,8.36876,7.69722,1.61015
ENSG00000057593.13,F7,0.274504,0.250903,0.0428377,0.145711,0.109254,0.0408895,0.172423,0.275538,0.868596,0.449969,1.13473,1.57559,1.36346,1.51061,0.236639,0.58843,0.55865,0.37524,0.124298,0.217328,0.306783,0.0561916,0,1.93883,1.46326,0.0724392,0.117653,0.178852,0.128416,0.236402,0.661759,0.184677,0.0408989,0.315774,0.378673,83.6402,0.159574,0.390686,0.0216052,0.0519523,0.686834,0.0642045,0.722386,0.53824,0.427462,0.516633,0.491971,0.069322,0.161913,3.24597,0.193631,0.176144,0.744956,0.0259296
ENSG00000126218.11,F10,24.5269,13.3315,7.52247,17.6639,17.6034,14.9816,16.4561,0.639911,0.869012,1.10614,1.62921,1.88143,0.96947,0.984669,0.85425,1.21696,0.633615,1.21289,0.773395,1.00404,12.8635,11.7325,0.138232,75.531,45.3188,5.12022,4.39707,12.7466,4.23979,7.27853,29.7868,23.4471,3.45268,2.68554,2.79672,73.3792,19.9772,4.36958,1.52493,16.1696,39.4696,1.87696,5.83187,13.6646,13.1423,21.5166,8.2363,3.23404,5.44024,15.7956,10.8245,20.8079,30.5516,0.0495141
ENSG00000136352.17,NKX2-1,0.0221741,0.0272405,0.0236402,0.0347772,0.0295402,0.023269,0,0.378376,0.299764,3.44776,0.0253945,0.046169,0.214743,0.242371,0.125762,5.62199,3.25881,2.17984,0.0264872,0.03861,0.0236625,0,0.0323487,0,0,0.0274017,0.024393,0.0311694,0.0307207,0.0347657,0,0.0219418,0.0239086,0.0137375,0.00389887,0.0224915,89.6663,0.0271534,0.020544,0.0380387,0.0347067,0.0210989,0.200104,0.0381877,0.0281115,0.0261093,0.0301142,0.0268162,0.0687702,0.392422,352.63,0.0281636,0.0321697,0.0205999
ENSG00000100503.23,NIN,13.1419,9.61028,3.83859,13.1291,12.1391,16.1512,12.6766,5.48959,5.07584,7.56489,16.5034,16.5862,7.01573,7.0462,4.9864,4.12462,6.17723,5.71805,5.29939,3.74761,10.25,24.365,59.8273,11.9062,11.8638,10.2338,7.03665,10.1826,9.09039,10.1795,11.7828,8.28007,4.06122,3.48398,3.83369,1.33067,13.1574,7.92928,6.59094,12.3107,11.6666,2.18111,15.721,8.71614,11.0076,11.2048,10.7024,18.5344,7.74566,2.82909,9.20327,13.4791,11.5127,18.9619
ENSG00000125378.15,BMP4,12.7901,11.6866,9.38032,16.1224,16.0633,14.5459,23.4124,0.392881,0.620983,0.49135,6.69568,6.24364,1.84555,2.03286,0.660098,0.703003,0.47813,0.395388,0.954301,0.575108,13.3444,0.484572,0.173318,18.3572,18.6932,14.6644,14.9016,18.8174,5.60131,12.1085,15.6289,6.48653,3.72768,3.13778,5.82079,1.36583,9.97997,8.86868,3.22155,9.81174,16.6281,1.13082,2.43876,21.9714,12.6735,14.6124,15.2657,3.45506,13,2.57863,10.235,10.9607,25.8978,0.0426686
ENSG00000165588.16,OTX2,0,0,0,0,0,0,0,0.0239195,0.0179598,0.0669457,24.4345,23.7511,0,0,0.106415,1.01169,0.110061,0.0568811,0.098466,2.8583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.148644,0,0,0,0,0,0,0.688725,0,0,0,0
ENSG00000170345.9,FOS,157.679,766.151,84.8138,494.523,429.634,318.933,391.104,36.8023,31.2321,42.1694,28.1748,31.8915,37.7025,30.8553,49.1064,80.9501,34.4649,31.3239,123.343,52.456,229.891,87.2832,3.29916,99.5178,64.6336,197.315,162.223,157.563,135.372,125.013,1112.22,195.773,28.9699,89.8418,178.727,69.4193,274.846,109.321,25.4734,566.801,334.049,53.079,372.422,212.048,1101.28,375.644,128.042,124.848,156.452,22.8555,155.635,80.9178,272.099,187.48
